,id,title,release_date,genres,original_language,vote_average,vote_count,popularity,overview,budget,production_companies,revenue,runtime,tagline
880,287590,Saint Seiya: Legend of Sanctuary,2014-06-21,"['Action', 'Animation', 'Fantasy']",Japanese,6.5,603,53.228,"Warriors called ""Saints"" are the champions of hope who have always appeared since the Age of Myth whenever evil threatens the world. In this present day story, many years since the long fought ""Holy War"" we find Saori Kido, a girl troubled by her mysterious powers. She is saved by a boy, Seiya ""Bronze Saint"" from a sudden attack by an assassin, through the accident Saori realizes her destiny and mission and decides to go to ""Sanctuary"" with Seiya and his company of Bronze Saints. In Sanctuary they confront ""Pope"" and wage a desperate battle against the greatest Saints, the ""Gold Saints"".",23000000,"['Toei Animation', 'Marza Animation Planet']",17150803,93,
881,228088,Once Upon a Time: The Super Heroes,2001-12-23,"['Documentary', 'TV Movie']",French,6.8,22,53.141,"The historical saga of American superheroes. Born in the period between the Great Depression and the World War II to combat the hobgoblins of the modern world, these mutant human beings with superhuman powers colonized the funny papers, radio dramas, television and films, to become a truly national industry in the United States: they gave expression to the fears and obsessions of the twentieth century and bolstered American ideals.",0,"['Kalamazoo', 'Idéacom International', 'ARTE', '13ème Rue', 'Chum Television', 'Artv']",0,100,
882,608236,Memory of Water,2022-09-02,"['Fantasy', 'Thriller', 'Science Fiction']",Finnish,5.5,10,53.131,"Centuries in the future, world's freshwater supplies are running out. Wars are waged over water, and China rules over Europe, including the Scandinavian Union. Far in the north, young woman, Noria, is learning to become a Tea Master, like her father. Tea Masters alone know the location of hidden water sources, including the natural spring that Noria’s father tends, which once provided water for her whole village. After her father dies, the military moves in to watch over the village -- and Noria.  Refusing to give in her freshwater spring, Noria digs in deeper into her family’s secret. Within the Tea Masters’ books, she finds information that the government’s power is based on lies, that there still might be fresh water left for everyone. She risks her own life and sets out on a dangerous journey to find out if this is true.",4748000,"['Bufo', 'Mer Film AS', 'Pandora Film', 'Allfilm']",0,101,Hope is a spark - It needs to be lit
883,662708,Pokémon the Movie: Secrets of the Jungle,2020-12-25,"['Animation', 'Adventure', 'Family', 'Fantasy']",Japanese,7.1,139,53.117,"In the Forest of Okoya, Koko is a feral child who has been raised as a Pokémon by the Mythical Pokémon Zarude. Koko has grown up never doubting that he is a Pokémon even though he can't really use any sort of moves. Ash Ketchum and Pikachu meet Koko and help him protect the Great Tree from the crooked scientist Dr. Zed.",0,"['TOHO', 'Pikachu Project', 'OLM', 'The Pokémon Company', 'Shogakukan', 'TV Tokyo', 'TakaraTomy', 'East Japan Marketing & Communications', 'Shogakukan-Shueisha Productions']",0,101,A bond like no other...
884,124905,Godzilla,2014-05-14,"['Action', 'Drama', 'Science Fiction']",English,6.3,8202,53.083,"Ford Brody, a Navy bomb expert, has just reunited with his family in San Francisco when he is forced to go to Japan to help his estranged father, Joe. Soon, both men are swept up in an escalating crisis when an ancient alpha predator arises from the sea to combat malevolent adversaries that threaten the survival of humanity. The creatures leave colossal destruction in their wake, as they make their way toward their final battleground: San Francisco.",160000000,['Legendary Pictures'],529076069,123,"The world ends, Godzilla begins."
885,50619,The Twilight Saga: Breaking Dawn - Part 1,2011-11-16,"['Adventure', 'Fantasy', 'Romance']",English,6.2,8105,53.044,The new found married bliss of Bella Swan and vampire Edward Cullen is cut short when a series of betrayals and misfortunes threatens to destroy their world.,110000000,"['Summit Entertainment', 'Sunswept Entertainment', 'TSBD Canada Productions', 'TSBD Louisiana', 'TSBD Productions', 'Temple Hill Entertainment', 'Total Entertainment']",712171856,117,Forever is just the beginning
886,9325,The Jungle Book,1967-10-18,"['Family', 'Animation', 'Adventure']",English,7.3,5700,53.03,"The boy Mowgli makes his way to the man-village with Bagheera, the wise panther. Along the way he meets jazzy King Louie, the hypnotic snake Kaa and the lovable, happy-go-lucky bear Baloo, who teaches Mowgli ""The Bare Necessities"" of life and the true meaning of friendship.",4000000,['Walt Disney Productions'],205843612,78,The Jungle is JUMPIN'!
887,12092,Alice in Wonderland,1951-07-28,"['Animation', 'Family', 'Fantasy', 'Adventure']",English,7.2,5339,53.008,"On a golden afternoon, young Alice follows a White Rabbit, who disappears down a nearby rabbit hole. Quickly following him, she tumbles into the burrow - and enters the merry, topsy-turvy world of Wonderland! Memorable songs and whimsical escapades highlight Alice's journey, which culminates in a madcap encounter with the Queen of Hearts - and her army of playing cards!",3000000,['Walt Disney Productions'],57200000,75,A world of wonders in one great picture!
888,50620,The Twilight Saga: Breaking Dawn - Part 2,2012-11-13,"['Adventure', 'Fantasy', 'Drama', 'Romance']",English,6.5,8225,52.936,"After the birth of Renesmee, the Cullens gather other vampire clans in order to protect the child from a false allegation that puts the family in front of the Volturi.",120000000,"['Summit Entertainment', 'Temple Hill Entertainment', 'Sunswept Entertainment', 'Lionsgate']",829747654,115,The epic finale that will live forever
889,225886,Sex Tape,2014-07-17,['Comedy'],English,5.4,3817,52.913,"When Jay and Annie first got together, their romantic connection was intense – but ten years and two kids later, the flame of their love needs a spark.  To kick things up a notch, they decide – why not? – to make a video of themselves trying out every position in The Joy of Sex in one marathon three-hour session.  It seems like a great idea – until they discover that their most private video is no longer private.  With their reputations on the line, they know they’re just one click away from being laid bare to the world... but as their race to reclaim their video leads to a night they'll never forget, they'll find that their video will expose even more than they bargained for.",40000000,"['Escape Artists', 'LStar Capital', 'MRC', 'Sony Pictures']",126069509,97,A movie about a movie they don't want you to see.
890,877183,The Simpsons in Plusaversary,2021-11-12,"['Animation', 'Comedy', 'Fantasy']",English,6.5,363,52.91,"The Simpsons host a Disney+ Day party and everyone is on the list… except Homer. With friends from across the service and music fit for a Disney Princess, Plusaversary is Springfield's event of the year.",0,"['Gracie Films', '20th Television', '20th Television Animation']",0,4,
891,294254,Maze Runner: The Scorch Trials,2015-09-09,"['Science Fiction', 'Action', 'Thriller', 'Adventure']",English,6.7,9505,52.827,"Thomas and his fellow Gladers face their greatest challenge yet: searching for clues about the mysterious and powerful organization known as WCKD. Their journey takes them to the Scorch, a desolate landscape filled with unimaginable obstacles. Teaming up with resistance fighters, the Gladers take on WCKD’s vastly superior forces and uncover its shocking plans for them all.",61000000,"['Temple Hill Entertainment', 'Gotham Group', 'TSG Entertainment', '20th Century Fox']",312296056,131,The Maze Was Just the Beginning.
892,244786,Whiplash,2014-10-10,"['Drama', 'Music']",English,8.4,13542,52.763,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",3300000,"['Bold Films', 'Blumhouse Productions', 'Right of Way Films', 'Sierra/Affinity', 'Stage 6 Films', 'Sony Pictures Classics']",13092000,107,The road to greatness can take you to the edge.
893,37021,Ranma ½: The Movie 2 — The Battle of Togenkyo: Rescue the Brides!,1992-08-02,"['Action', 'Comedy', 'Animation']",Japanese,8.0,81,52.718,"With the Tendos, the Saotomes, Ryoga, Shampoo and Ukyo misinterpreting Tatewake Kuno's invitation to his two loves, Akane and ""The Pig Tailed Girl"", to try his new yacht, a whole new episode of chaos begins in the already unstable lives of the Saotome/Tendo clan. A mysterious shadow kidnaps first Akane's sister Kasumi, then continues on until all the girls disappear. All except everyone's favorite hydrotranssexual. As an ambush, Ranma's set out to trap one of the shadows, revealing them to be under the control of a powerful prince Toma. Toma is the young prince of a floating island to which only males are born due to a powerful spring which turns anything into a man. Of course, he's out to rescue the girls, but more importantly, can he get a hold of the water that may free him of the Jusenkyo curse? And even more importantly, can he keep his mouth shut before Akane does more damage to him then Prince Toma does?",0,"['Studio Deen', 'VIZ Media']",0,63,
894,396535,Train to Busan,2016-07-20,"['Horror', 'Thriller', 'Adventure', 'Action']",Korean,7.8,6457,52.703,"When a zombie virus pushes Korea into a state of emergency, those trapped on an express train to Busan must fight for their own survival.",8500000,"['Next Entertainment World', 'RedPeter Film', 'Contents Panda', 'Union Investment Partners', 'KTB Network', 'Korean Film Council']",87547518,118,Life-or-death survival begins.
895,350,The Devil Wears Prada,2006-06-29,"['Comedy', 'Drama', 'Romance']",English,7.4,10848,52.696,"Andy moves to New York to work in the fashion industry. Her boss is extremely demanding, cruel and won't let her succeed if she doesn't fit into the high class elegant look of their magazine.",35000000,"['Fox 2000 Pictures', 'Dune Entertainment', 'Major Studio Partners', 'Peninsula Films']",326551094,109,Meet Andy Sachs. A million girls would kill to have her job. She's not one of them.
896,660982,American Pie Presents: Girls' Rules,2020-10-06,['Comedy'],English,6.3,527,52.686,"It's Senior year at East Great Falls. Annie, Kayla, Michelle, and Stephanie decide to harness their girl power and band together to get what they want their last year of high school.",0,"['Universal 1440 Entertainment', 'Universal Pictures', 'Capital Arts Entertainment']",0,95,
897,557950,Mainstream,2021-05-07,"['Comedy', 'Drama']",English,6.2,163,52.668,A young woman thinks she’s found a path to internet stardom when she starts making YouTube videos with a charismatic stranger  – until the dark side of viral celebrity threatens to ruin them both.,5000000,"['Automatik Entertainment', 'American Zoetrope']",0,95,Like him. Or not.
898,1040603,Orgasm Inc: The Story of OneTaste,2022-11-05,['Documentary'],English,6.4,59,52.662,"A sexual wellness company gains fame and followers, then members come forward with shocking allegations.",0,['Good Thing Going Productions'],0,89,
899,928015,Dracula: The Original Living Vampire,2022-01-28,"['Horror', 'Fantasy', 'Thriller']",English,5.4,73,52.657,"Detective Amelia Van Helsing is on the desperate hunt for the killer responsible for a string of grisly murders targeting young women. Matters only worsen when all evidence leads to the seemingly untouchable Count Dracula. And when Van Helsing’s girlfriend vanishes, she is forced to question the very existence of monsters in a final showdown with the enigmatic count.",0,"['The Asylum', 'The Global Asylum, LLC.']",0,86,The classic tale as you've never seen.
